id,daireKurul,esasNo,kararNo,kararTarihi
1083152200,10. Daire,2020/6280,2024/1093,26.03.2024
1082728100,7. Daire,2023/2332,2024/1703,26.03.2024
1082997300,10. Daire,2023/2,2024/1079,26.03.2024
1083150300,10. Daire,2023/6,2024/1086,26.03.2024
1083149800,10. Daire,2023/8,2024/1083,26.03.2024
1083213600,10. Daire,2023/200,2024/1081,26.03.2024
1083213500,10. Daire,2023/1,2024/1080,26.03.2024
1083213400,10. Daire,2023/3,2024/1078,26.03.2024
1082902500,10. Daire,2023/7,2024/1084,26.03.2024
1082903000,7. Daire,2023/2663,2024/1684,26.03.2024
1082902900,7. Daire,2023/2572,2024/1704,26.03.2024
1083161800,10. Daire,2022/3936,2024/1096,26.03.2024
1083600800,10. Daire,2020/6936,2024/1097,26.03.2024
1088650000,2. Daire,2021/6407,2024/1935,26.03.2024
1088495400,12. Daire,2021/6113,2024/1551,26.03.2024
1088742100,2. Daire,2021/3788,2024/1915,26.03.2024
1088706800,2. Daire,2021/2935,2024/1923,26.03.2024
1088720500,2. Daire,2021/9065,2024/1941,26.03.2024
1088497900,2. Daire,2021/6954,2024/1939,26.03.2024
1088613700,2. Daire,2021/6544,2024/1925,26.03.2024
1089386700,12. Daire,2022/4876,2024/1556,26.03.2024
1089570900,13. Daire,2019/2772,2024/1456,26.03.2024
1090939100,12. Daire,2022/4255,2024/1564,26.03.2024
1071572500,9. Daire,2022/1636,2024/1432,25.03.2024
1071574100,9. Daire,2022/2451,2024/1431,25.03.2024
1071729300,9. Daire,2023/6362,2024/1408,25.03.2024
1071732300,9. Daire,2024/1563,2024/1409,25.03.2024
1072676700,9. Daire,2023/7781,2024/1416,25.03.2024
1076141500,7. Daire,2022/1862,2024/1656,25.03.2024
1076141700,7. Daire,2022/1081,2024/1643,25.03.2024
1082169500,10. Daire,2020/4687,2024/1045,25.03.2024
1082166400,7. Daire,2023/2319,2024/1648,25.03.2024
1082179900,10. Daire,2020/4687,2024/1045,25.03.2024
1080429400,10. Daire,2023/466,2024/1041,25.03.2024
1086696200,2. Daire,2024/949,2024/1888,25.03.2024
1086807300,2. Daire,2024/405,2024/1881,25.03.2024
1086807400,2. Daire,2021/6860,2024/1898,25.03.2024
1082588200,7. Daire,2023/2301,2024/1647,25.03.2024
1082591700,10. Daire,2022/8913,2024/1039,25.03.2024
1082495900,7. Daire,2023/2300,2024/1646,25.03.2024
1082591100,10. Daire,2023/166,2024/1040,25.03.2024
1085573000,2. Daire,2021/6829,2024/1900,25.03.2024
1085753600,13. Daire,2024/439,2024/1441,25.03.2024
1088160300,2. Daire,2021/6231,2024/1855,25.03.2024
1088649900,2. Daire,2021/6207,2024/1875,25.03.2024
1088650100,2. Daire,2021/6751,2024/1901,25.03.2024
1088649600,2. Daire,2021/2299,2024/1859,25.03.2024
1088649800,2. Daire,2021/6217,2024/1886,25.03.2024
1088696200,2. Daire,2021/7037,2024/1873,25.03.2024
1088695800,2. Daire,2021/6855,2024/1899,25.03.2024
1088720600,2. Daire,2021/6540,2024/1879,25.03.2024
1088501000,2. Daire,2021/7076,2024/1880,25.03.2024
1088501100,2. Daire,2021/6861,2024/1870,25.03.2024
1089528500,13. Daire,2023/3460,2024/1439,25.03.2024
1089528600,13. Daire,2023/3761,2024/1440,25.03.2024
1089528400,13. Daire,2023/3354,2024/1438,25.03.2024
1089545700,12. Daire,2020/2810,2024/1482,25.03.2024
1089387400,13. Daire,2024/86,2024/1442,25.03.2024
1090027000,13. Daire,2019/4432,2024/1426,25.03.2024
1091481100,2. Daire,2024/747,2024/1902,25.03.2024
1072534500,8. Daire,2022/3911,2024/1809,22.03.2024
1072882500,8. Daire,2022/3457,2024/1811,22.03.2024
1072882900,8. Daire,2022/4168,2024/1804,22.03.2024
1075634300,8. Daire,2022/4385,2024/1808,22.03.2024
1075395500,8. Daire,2022/6632,2024/1807,22.03.2024
1073066900,7. Daire,2021/1311,2024/1633,21.03.2024
1073043600,7. Daire,2021/3388,2024/1619,21.03.2024
1073086100,7. Daire,2023/1219,2024/1608,21.03.2024
1072805600,İdare Dava Daireleri Kurulu,2023/2272,2024/663,21.03.2024
1072892400,7. Daire,2021/1128,2024/1579,21.03.2024
1072892700,7. Daire,2021/1204,2024/1595,21.03.2024
1072892900,7. Daire,2021/1283,2024/1620,21.03.2024
1073250300,7. Daire,2021/2884,2024/1628,21.03.2024
1075406900,8. Daire,2023/6678,2024/1671,21.03.2024
1075806800,7. Daire,2021/2900,2024/1637,21.03.2024
1075806700,7. Daire,2021/845,2024/1638,21.03.2024
1075806600,7. Daire,2021/515,2024/1635,21.03.2024
1076141600,7. Daire,2021/4164,2024/1641,21.03.2024
1075638800,8. Daire,2024/1273,2024/1695,21.03.2024
1076704100,7. Daire,2023/392,2024/1625,21.03.2024
1076703800,7. Daire,2023/346,2024/1640,21.03.2024
1078203900,8. Daire,2022/2742,2024/1653,21.03.2024
1078201700,8. Daire,2024/434,2024/1642,21.03.2024
1078203700,8. Daire,2023/4220,2024/1651,21.03.2024
1078490600,10. Daire,2022/3856,2024/1012,21.03.2024
1079072400,10. Daire,2022/3857,2024/1010,21.03.2024
1081029400,10. Daire,2022/1551,2024/1013,21.03.2024
1081026800,10. Daire,2022/2456,2024/1007,21.03.2024
1081248500,10. Daire,2022/2970,2024/1030,21.03.2024
1082193500,10. Daire,2021/2887,2024/1014,21.03.2024
1080434000,İdare Dava Daireleri Kurulu,2023/2168,2024/657,21.03.2024
1086209700,12. Daire,2018/2072,2024/1405,21.03.2024
1086209800,12. Daire,2018/1668,2024/1407,21.03.2024
1087536800,12. Daire,2019/3130,2024/1426,21.03.2024
1083214500,10. Daire,2022/1185,2024/1034,21.03.2024
1083214200,10. Daire,2023/606,2024/1019,21.03.2024
1083214600,10. Daire,2023/6184,2024/1027,21.03.2024
1083149900,10. Daire,2023/6186,2024/1028,21.03.2024
1083150000,10. Daire,2022/2455,2024/1008,21.03.2024
1083150200,10. Daire,2022/3166,2024/1002,21.03.2024
1083213700,10. Daire,2022/4102,2024/1032,21.03.2024
1082902700,10. Daire,2023/6468,2024/1016,21.03.2024
1082902600,10. Daire,2023/691,2024/1025,21.03.2024
1083149700,10. Daire,2022/2354,2024/1029,21.03.2024
1083161500,10. Daire,2022/1994,2024/1033,21.03.2024
1083161600,10. Daire,2022/4071,2024/1031,21.03.2024
1085753500,13. Daire,2023/3855,2024/1400,21.03.2024
1088159900,2. Daire,2023/1782,2024/1827,21.03.2024
1088160400,2. Daire,2021/7088,2024/1822,21.03.2024
1087701600,13. Daire,2021/170,2024/1413,21.03.2024
1088696100,2. Daire,2023/5646,2024/1834,21.03.2024
1088696000,2. Daire,2023/4240,2024/1852,21.03.2024
1088695500,2. Daire,2021/6356,2024/1817,21.03.2024
1088695700,2. Daire,2021/6303,2024/1849,21.03.2024
1088742200,2. Daire,2021/6394,2024/1835,21.03.2024
1088742000,2. Daire,2021/3540,2024/1818,21.03.2024
1088720700,2. Daire,2023/7022,2024/1830,21.03.2024
1088613600,2. Daire,2023/5647,2024/1836,21.03.2024
1088613800,2. Daire,2023/5492,2024/1840,21.03.2024
1089517700,2. Daire,2021/6035,2024/1825,21.03.2024
1089545300,12. Daire,2020/5244,2024/1446,21.03.2024
1090513600,12. Daire,2021/2391,2024/1437,21.03.2024
1090519800,12. Daire,2021/3706,2024/1438,21.03.2024
1091059000,12. Daire,2021/7019,2024/1454,21.03.2024
1090966100,12. Daire,2021/4182,2024/1453,21.03.2024
1091480800,12. Daire,2021/7037,2024/1452,21.03.2024
1072676100,9. Daire,2023/5761,2024/1365,20.03.2024
1073044100,7. Daire,2021/3738,2024/1541,20.03.2024
1072879400,7. Daire,2021/643,2024/1540,20.03.2024
1072892200,7. Daire,2021/670,2024/1555,20.03.2024
1073059000,7. Daire,2021/2857,2024/1537,20.03.2024
1078202200,8. Daire,2023/1177,2024/1602,20.03.2024
1078201800,8. Daire,2021/3614,2024/1617,20.03.2024
1078490300,10. Daire,2020/4807,2024/978,20.03.2024
1078492900,10. Daire,2020/6950,2024/995,20.03.2024
1079155500,7. Daire,2023/1589,2024/1542,20.03.2024
1078934800,10. Daire,2020/4910,2024/977,20.03.2024
1081067600,10. Daire,2024/1171,2024/1000,20.03.2024
1081067500,10. Daire,2024/899,2024/966,20.03.2024
1081067800,10. Daire,2024/814,2024/962,20.03.2024
1081020800,10. Daire,2023/759,2024/998,20.03.2024
1081026600,10. Daire,2023/4308,2024/997,20.03.2024
1081249500,10. Daire,2024/900,2024/961,20.03.2024
1081251500,10. Daire,2019/7783,2024/1001,20.03.2024
1081020900,10. Daire,2023/5694,2024/960,20.03.2024
1081549000,10. Daire,2024/1247,2024/968,20.03.2024
1082178800,10. Daire,2024/1146,2024/964,20.03.2024
1082170400,10. Daire,2024/1146,2024/964,20.03.2024
1083322200,10. Daire,2023/6416,2024/990,20.03.2024
1083322100,10. Daire,2024/1059,2024/976,20.03.2024
1083780400,13. Daire,2023/3831,2024/1365,20.03.2024
1088720300,2. Daire,2021/6897,2024/1800,20.03.2024
1089528300,13. Daire,2023/3314,2024/1375,20.03.2024
1089528100,13. Daire,2019/3643,2024/1381,20.03.2024
1072306900,4. Daire,2023/9731,2024/1883,19.03.2024
1073043400,7. Daire,2021/2946,2024/1522,19.03.2024
1072879800,7. Daire,2021/644,2024/1502,19.03.2024
1072905100,7. Daire,2021/2331,2024/1498,19.03.2024
1072905300,7. Daire,2021/2454,2024/1507,19.03.2024
1078204000,8. Daire,2020/3718,2024/1584,19.03.2024
1078202000,8. Daire,2020/4347,2024/1572,19.03.2024
1078202300,8. Daire,2023/3239,2024/1593,19.03.2024
1078255700,8. Daire,2023/3288,2024/1560,19.03.2024
1079154400,7. Daire,2023/2212,2024/1530,19.03.2024
1081251600,10. Daire,2020/120,2024/937,19.03.2024
1081550000,10. Daire,2020/1330,2024/940,19.03.2024
1082022500,10. Daire,2020/3997,2024/948,19.03.2024
1086554900,2. Daire,2021/6308,2024/1757,19.03.2024
1082496000,7. Daire,2023/1294,2024/1493,19.03.2024
1082496400,7. Daire,2022/2131,2024/1510,19.03.2024
1082495200,7. Daire,2022/1970,2024/1511,19.03.2024
1082591600,10. Daire,2021/2127,2024/956,19.03.2024
1082591300,10. Daire,2020/3486,2024/941,19.03.2024
1082591400,10. Daire,2022/4989,2024/957,19.03.2024
1082495300,7. Daire,2023/1600,2024/1521,19.03.2024
1082591200,10. Daire,2022/3082,2024/946,19.03.2024
1084077200,10. Daire,2020/5635,2024/954,19.03.2024
1084611000,13. Daire,2024/186,2024/1342,19.03.2024
1088160000,2. Daire,2021/6182,2024/1784,19.03.2024
1088160200,2. Daire,2021/6768,2024/1788,19.03.2024
1088272500,12. Daire,2022/4346,2024/1350,19.03.2024
1088272300,12. Daire,2021/6057,2024/1345,19.03.2024
1088272000,12. Daire,2021/5788,2024/1338,19.03.2024
1088271800,12. Daire,2021/5748,2024/1333,19.03.2024
1088272200,12. Daire,2021/5696,2024/1325,19.03.2024
1088272100,12. Daire,2021/6003,2024/1341,19.03.2024
1088272400,12. Daire,2021/5775,2024/1337,19.03.2024
1088271900,12. Daire,2021/5751,2024/1334,19.03.2024
1088209800,12. Daire,2021/5699,2024/1327,19.03.2024
1088271700,12. Daire,2021/6287,2024/1347,19.03.2024
1088231200,12. Daire,2021/5823,2024/1339,19.03.2024
1088272900,12. Daire,2021/6066,2024/1346,19.03.2024
1088272700,12. Daire,2021/6051,2024/1344,19.03.2024
1088272800,12. Daire,2021/5771,2024/1335,19.03.2024
1088311800,12. Daire,2021/5994,2024/1340,19.03.2024
1088311600,12. Daire,2021/5772,2024/1336,19.03.2024
1088311900,12. Daire,2021/5732,2024/1330,19.03.2024
1088311700,12. Daire,2021/5723,2024/1329,19.03.2024
1088311300,12. Daire,2021/7613,2024/1324,19.03.2024
1088311400,12. Daire,2021/6022,2024/1342,19.03.2024
1088311500,12. Daire,2022/1102,2024/1349,19.03.2024
1088310800,12. Daire,2021/5701,2024/1328,19.03.2024
1088310900,12. Daire,2021/6026,2024/1343,19.03.2024
1088649700,2. Daire,2021/6880,2024/1792,19.03.2024
1088650200,2. Daire,2023/2490,2024/1785,19.03.2024
1088696400,2. Daire,2021/6769,2024/1789,19.03.2024
1088695900,2. Daire,2021/6943,2024/1759,19.03.2024
1088311100,12. Daire,2021/7599,2024/1348,19.03.2024
1088311000,12. Daire,2021/5747,2024/1332,19.03.2024
1088312000,12. Daire,2021/5734,2024/1331,19.03.2024
1088311200,12. Daire,2021/5698,2024/1326,19.03.2024
1088624600,2. Daire,2021/3028,2024/1758,19.03.2024
1089159800,13. Daire,2019/2358,2024/1329,19.03.2024
1090513700,12. Daire,2024/1203,2024/1386,19.03.2024
1091027700,12. Daire,2021/5356,2024/1376,19.03.2024
1091036300,12. Daire,2021/5359,2024/1375,19.03.2024
1091480700,12. Daire,2020/3036,2024/1315,19.03.2024
1078490500,10. Daire,2020/2133,2024/906,18.03.2024
1078493100,10. Daire,2024/751,2024/909,18.03.2024
1079072600,10. Daire,2020/3125,2024/934,18.03.2024
1081791700,10. Daire,2023/2672,2024/928,18.03.2024
1086554800,2. Daire,2021/6383,2024/1741,18.03.2024
1086554500,2. Daire,2021/6348,2024/1732,18.03.2024
1086696000,12. Daire,2023/6332,2024/1245,18.03.2024
1086266000,2. Daire,2021/6028,2024/1747,18.03.2024
1086185000,12. Daire,2023/6279,2024/1205,18.03.2024
1086184900,12. Daire,2023/6280,2024/1206,18.03.2024
1088272600,12. Daire,2023/696,2024/1277,18.03.2024
1088424300,2. Daire,2021/9138,2024/1746,18.03.2024
1088424200,2. Daire,2021/9070,2024/1721,18.03.2024
1089161700,13. Daire,2019/320,2024/1306,18.03.2024
1089530700,13. Daire,2023/3852,2024/1311,18.03.2024
1091274500,12. Daire,2023/1227,2024/1253,18.03.2024
1091481000,2. Daire,2024/500,2024/1743,18.03.2024
1078203800,8. Daire,2022/792,2024/1533,15.03.2024
1079072500,10. Daire,2024/1167,2024/873,14.03.2024
1081026700,10. Daire,2024/802,2024/860,14.03.2024
1081021200,10. Daire,2022/2525,2024/856,14.03.2024
1082022700,10. Daire,2020/1561,2024/876,14.03.2024
1087361800,2. Daire,2021/6473,2024/1709,14.03.2024
1087362900,13. Daire,2019/1157,2024/1295,14.03.2024
1087701800,13. Daire,2019/3417,2024/1294,14.03.2024
1088427500,2. Daire,2021/9224,2024/1714,14.03.2024
1089386900,2. Daire,2021/16805,2024/1703,14.03.2024
1090352900,2. Daire,2022/2197,2024/1696,14.03.2024
1091488200,2. Daire,2024/364,2024/1708,14.03.2024
1071371000,İdare Dava Daireleri Kurulu,2024/7,2024/10,13.03.2024
1077916700,9. Daire,2023/6428,2024/1272,13.03.2024
1077916500,9. Daire,2022/2980,2024/1262,13.03.2024
1078748500,10. Daire,2023/4626,2024/838,13.03.2024
1078490400,10. Daire,2020/2978,2024/839,13.03.2024
1078748700,10. Daire,2022/3165,2024/820,13.03.2024
1078493000,10. Daire,2020/947,2024/841,13.03.2024
1077792500,9. Daire,2023/4727,2024/1260,13.03.2024
1077792400,9. Daire,2022/4268,2024/1251,13.03.2024
1077791900,9. Daire,2023/5381,2024/1244,13.03.2024
1077792200,9. Daire,2023/6510,2024/1271,13.03.2024
1077792300,9. Daire,2023/5866,2024/1256,13.03.2024
1079072300,10. Daire,2020/2942,2024/819,13.03.2024
1078934900,10. Daire,2020/3772,2024/840,13.03.2024
1081026500,10. Daire,2024/1080,2024/821,13.03.2024
1086555100,2. Daire,2021/6389,2024/1645,13.03.2024
1086555000,2. Daire,2021/6408,2024/1665,13.03.2024
1087784300,2. Daire,2021/7084,2024/1663,13.03.2024
1091481200,2. Daire,2024/769,2024/1652,13.03.2024
1091481500,2. Daire,2024/828,2024/1657,13.03.2024
1091481300,2. Daire,2024/826,2024/1656,13.03.2024
1091481400,2. Daire,2024/827,2024/1655,13.03.2024
1073061000,7. Daire,2022/2974,2024/1490,12.03.2024
1073069500,7. Daire,2022/648,2024/1491,12.03.2024
1075635000,10. Daire,2023/164,2024/676,12.03.2024
1076956000,2. Daire,2024/238,2024/1601,12.03.2024
1077916600,9. Daire,2022/456,2024/1212,12.03.2024
1078748600,10. Daire,2023/5265,2024/811,12.03.2024
1078746800,10. Daire,2022/3464,2024/744,12.03.2024
1077792000,9. Daire,2023/3933,2024/1217,12.03.2024
1077792100,9. Daire,2022/2863,2024/1218,12.03.2024
1081020600,10. Daire,2023/5255,2024/803,12.03.2024
1081020400,10. Daire,2023/5256,2024/804,12.03.2024
1081020200,10. Daire,2023/5258,2024/806,12.03.2024
1081065000,10. Daire,2023/5257,2024/805,12.03.2024
1081955900,10. Daire,2023/5260,2024/808,12.03.2024
1081955700,10. Daire,2023/5262,2024/809,12.03.2024
1081955600,10. Daire,2023/5263,2024/810,12.03.2024
1081762000,10. Daire,2023/5877,2024/687,12.03.2024
1081824300,10. Daire,2023/5254,2024/802,12.03.2024
1081549100,10. Daire,2022/2788,2024/762,12.03.2024
1082103600,10. Daire,2021/336,2024/765,12.03.2024
1082155500,10. Daire,2023/5021,2024/684,12.03.2024
1082155400,10. Daire,2020/4073,2024/764,12.03.2024
1086554700,2. Daire,2021/6213,2024/1623,12.03.2024
1082526300,10. Daire,2023/5259,2024/807,12.03.2024
1087784600,2. Daire,2021/7085,2024/1594,12.03.2024
1087701700,13. Daire,2021/2189,2024/1235,12.03.2024
1088424100,2. Daire,2021/9159,2024/1591,12.03.2024
1089530900,13. Daire,2024/40,2024/1231,12.03.2024
1081020500,10. Daire,2023/5349,2024/670,11.03.2024
1081023000,10. Daire,2022/2514,2024/659,11.03.2024
1080865500,10. Daire,2023/5720,2024/671,11.03.2024
1080865800,10. Daire,2022/2459,2024/656,11.03.2024
1081248400,10. Daire,2022/1834,2024/651,11.03.2024
1081020300,10. Daire,2023/5269,2024/668,11.03.2024
1081064800,10. Daire,2022/2458,2024/654,11.03.2024
1081955800,10. Daire,2023/5266,2024/666,11.03.2024
1082155700,10. Daire,2022/2460,2024/650,11.03.2024
1082154900,10. Daire,2023/5270,2024/669,11.03.2024
1086554600,2. Daire,2021/6209,2024/1547,11.03.2024
1087361600,2. Daire,2021/6575,2024/1552,11.03.2024
1087361700,2. Daire,2021/6867,2024/1538,11.03.2024
1087361900,2. Daire,2021/6486,2024/1564,11.03.2024
1082526100,10. Daire,2023/5267,2024/667,11.03.2024
1090355000,13. Daire,2022/211,2024/1206,11.03.2024
1076931200,7. Daire,2022/386,2024/1480,08.03.2024
1079069700,7. Daire,2024/369,2024/1489,08.03.2024
1082021300,7. Daire,2022/4667,2024/1459,08.03.2024
1082495800,7. Daire,2022/4336,2024/1467,08.03.2024
1082495400,7. Daire,2022/747,2024/1472,08.03.2024
1082496200,7. Daire,2022/2051,2024/1479,08.03.2024
1082496100,7. Daire,2022/2683,2024/1473,08.03.2024
1076956500,13. Daire,2020/94,2024/1189,07.03.2024
1080865400,10. Daire,2023/5821,2024/588,07.03.2024
1080865300,10. Daire,2023/6566,2024/593,07.03.2024
1081017800,10. Daire,2023/6565,2024/584,07.03.2024
1081956000,10. Daire,2020/789,2024/630,07.03.2024
1081549200,10. Daire,2023/77,2024/633,07.03.2024
1082022600,10. Daire,2024/778,2024/560,07.03.2024
1082167500,7. Daire,2022/4810,2024/1447,07.03.2024
1082102900,7. Daire,2022/2284,2024/1434,07.03.2024
1080783000,10. Daire,2020/2102,2024/627,07.03.2024
1080788100,10. Daire,2023/6374,2024/581,07.03.2024
1087362100,2. Daire,2021/6816,2024/1490,07.03.2024
1087362000,2. Daire,2021/6467,2024/1527,07.03.2024
1087536700,12. Daire,2019/1866,2024/1149,07.03.2024
1082495700,7. Daire,2023/1369,2024/1448,07.03.2024
1082495600,7. Daire,2023/598,2024/1449,07.03.2024
1082498400,7. Daire,2022/836,2024/1438,07.03.2024
1082527000,10. Daire,2024/770,2024/621,07.03.2024
1082527300,10. Daire,2020/4530,2024/628,07.03.2024
1082705000,10. Daire,2020/5182,2024/629,07.03.2024
1085568900,2. Daire,2021/2339,2024/1485,07.03.2024
1085569200,2. Daire,2021/2254,2024/1522,07.03.2024
1085569100,2. Daire,2021/2344,2024/1483,07.03.2024
1088427600,2. Daire,2021/9357,2024/1492,07.03.2024
1088573100,12. Daire,2020/2531,2024/1154,07.03.2024
1088613300,12. Daire,2021/193,2024/1177,07.03.2024
1088613100,12. Daire,2022/5976,2024/1161,07.03.2024
1088613400,12. Daire,2022/5945,2024/1162,07.03.2024
1089545600,12. Daire,2020/2530,2024/1153,07.03.2024
1089545500,12. Daire,2020/2529,2024/1152,07.03.2024
1089159700,13. Daire,2019/2133,2024/1135,07.03.2024
1089386800,2. Daire,2021/16117,2024/1484,07.03.2024
1089530800,13. Daire,2024/185,2024/1139,07.03.2024
1090519600,12. Daire,2021/4168,2024/1150,07.03.2024
1091375500,2. Daire,2023/4185,2024/1518,07.03.2024
1091202100,2. Daire,2023/3978,2024/1498,07.03.2024
1072669200,10. Daire,2020/6327,2024/506,06.03.2024
1085569000,2. Daire,2021/3100,2024/1467,06.03.2024
1088741800,12. Daire,2019/6874,2024/1105,06.03.2024
1088741900,12. Daire,2019/7848,2024/796,06.03.2024
1088424400,2. Daire,2021/9135,2024/1481,06.03.2024
1072307300,4. Daire,2023/13156,2024/1477,05.03.2024
1077398100,7. Daire,2022/1378,2024/1409,05.03.2024
1075631800,10. Daire,2021/4631,2024/487,05.03.2024
1078071700,7. Daire,2023/3097,2024/1360,05.03.2024
1078070500,7. Daire,2024/449,2024/1361,05.03.2024
1078070900,7. Daire,2024/452,2024/1362,05.03.2024
1078101500,7. Daire,2023/1251,2024/1358,05.03.2024
1079976300,10. Daire,2020/4752,2024/492,05.03.2024
1081017500,10. Daire,2020/3026,2024/497,05.03.2024
1081017900,10. Daire,2021/5534,2024/491,05.03.2024
1081018100,10. Daire,2024/213,2024/494,05.03.2024
1081021100,10. Daire,2020/2452,2024/496,05.03.2024
1081824100,7. Daire,2024/455,2024/1388,05.03.2024
1081815700,7. Daire,2023/1890,2024/1359,05.03.2024
1081791600,10. Daire,2023/6510,2024/490,05.03.2024
1081824200,7. Daire,2023/2268,2024/1370,05.03.2024
1082167100,7. Daire,2023/2463,2024/1383,05.03.2024
1082167000,7. Daire,2024/448,2024/1384,05.03.2024
1082169400,7. Daire,2023/2333,2024/1381,05.03.2024
1082166500,7. Daire,2024/450,2024/1385,05.03.2024
1082167200,7. Daire,2024/453,2024/1363,05.03.2024
1082167300,7. Daire,2023/1000,2024/1372,05.03.2024
1082167400,7. Daire,2023/1020,2024/1374,05.03.2024
1082167600,7. Daire,2023/1021,2024/1379,05.03.2024
1082167700,7. Daire,2024/451,2024/1386,05.03.2024
1082167800,7. Daire,2023/1022,2024/1380,05.03.2024
1082167900,7. Daire,2022/2693,2024/1365,05.03.2024
1080782100,10. Daire,2021/2926,2024/476,05.03.2024
1080784100,10. Daire,2021/679,2024/479,05.03.2024
1080784000,10. Daire,2020/2433,2024/498,05.03.2024
1080784200,10. Daire,2021/384,2024/478,05.03.2024
1082495100,7. Daire,2023/81,2024/1404,05.03.2024
1082588300,7. Daire,2024/454,2024/1387,05.03.2024
1082690300,7. Daire,2023/2233,2024/1382,05.03.2024
1082495500,7. Daire,2022/2692,2024/1364,05.03.2024
1082589100,10. Daire,2021/4582,2024/470,05.03.2024
1083780300,13. Daire,2022/3874,2024/1111,05.03.2024
1088524400,12. Daire,2021/5309,2024/1046,05.03.2024
1088524300,12. Daire,2023/2050,2024/1044,05.03.2024
1088573200,12. Daire,2021/2792,2024/1047,05.03.2024
1088613200,12. Daire,2021/3637,2024/1045,05.03.2024
1089528200,13. Daire,2021/4215,2024/1119,05.03.2024
1089545200,12. Daire,2020/2892,2024/1048,05.03.2024
1090519500,12. Daire,2021/3856,2024/1049,05.03.2024
1072668300,10. Daire,2020/3877,2024/454,04.03.2024
1072869500,10. Daire,2024/826,2024/427,04.03.2024
1072864600,10. Daire,2024/215,2024/461,04.03.2024
1077398000,7. Daire,2022/1426,2024/1340,04.03.2024
1075638700,10. Daire,2024/970,2024/428,04.03.2024
1078068400,7. Daire,2023/3196,2024/1347,04.03.2024
1078068500,7. Daire,2023/3195,2024/1346,04.03.2024
1078070800,7. Daire,2023/1951,2024/1356,04.03.2024
